sentinel_depth,sentinel_temperature,sentinel_salinity,sentinel_density,slocum_depth,slocum_temperature,slocum_salinity,slocum_density
-1.11,3.031,32.1336,1025.4775,9.92,2.9235,32.1523,1025.5013
-1.1,3.0327,32.1353,1025.4787,10.2,2.9251,32.1529,1025.5016
-1.11,3.0323,32.1374,1025.4804,10.48,2.9244,32.1565,1025.5045
-1.09,3.0327,32.135,1025.4784,10.73,2.9239,32.1521,1025.5011
-1.11,3.0354,32.1337,1025.4772,10.99,2.9262,32.1527,1025.5014
-1.12,3.0345,32.1343,1025.4777,11.26,2.9239,32.1535,1025.5022
-1.13,3.0346,32.1327,1025.4764,11.53,2.9231,32.1565,1025.5046
-1.09,3.0326,32.1351,1025.4785,11.82,2.9216,32.1524,1025.5015
-1.1,3.0323,32.1348,1025.4783,12.12,2.92,32.1555,1025.5041
-1.09,3.0347,32.133,1025.4766,12.42,2.9259,32.1529,1025.5015
-1.09,3.0353,32.1344,1025.4777,12.7,2.9241,32.1528,1025.5016
-1.09,3.0371,32.1343,1025.4775,12.96,2.9228,32.1555,1025.5038
-1.09,3.0375,32.1338,1025.4771,13.21,2.9249,32.1583,1025.5059
-1.09,3.0376,32.1325,1025.476,13.48,2.9273,32.1527,1025.5013
-1.09,3.0391,32.134,1025.4771,13.74,2.9268,32.1571,1025.5048
-1.11,3.0371,32.1342,1025.4774,14.01,2.9326,32.1653,1025.5108
-1.11,3.0373,32.1345,1025.4776,14.29,2.9333,32.1519,1025.5001
-1.09,3.0358,32.1356,1025.4786,14.61,2.9313,32.1516,1025.5
-1.1,3.0334,32.1384,1025.481,14.9,2.9404,32.1617,1025.5073
-1.1,3.0332,32.1374,1025.4803,15.17,2.9461,32.157,1025.5031
-1.11,3.0326,32.1386,1025.4813,15.43,2.9451,32.1573,1025.5034
-1.08,3.0357,32.1322,1025.4759,15.68,2.9458,32.1565,1025.5027
-1.08,3.0314,32.1409,1025.4832,15.95,2.9458,32.1575,1025.5036
-1.08,3.0233,32.1437,1025.4861,16.22,2.9467,32.157,1025.503
-1.09,3.0196,32.1448,1025.4873,16.49,2.9475,32.1585,1025.5042
-1.08,3.0171,32.1432,1025.4863,16.79,2.9477,32.1582,1025.504
-1.08,3.0174,32.142,1025.4852,17.09,2.9467,32.1588,1025.5045
-1.1,3.021,32.1339,1025.4785,17.39,2.9457,32.1587,1025.5045
-1.07,3.0213,32.133,1025.4778,17.71,2.9358,32.1586,1025.5052
-1.07,3.0215,32.1334,1025.4781,18.09,2.9341,32.16,1025.5064
-1.06,3.0238,32.135,1025.4791,18.55,2.9346,32.1601,1025.5065
-1.09,3.0253,32.1357,1025.4796,19.06,2.9386,32.1614,1025.5072
-1.03,3.0246,32.1386,1025.482,19.59,2.9431,32.1694,1025.5132
-0.93,3.0249,32.1394,1025.4825,20.13,3.0291,32.2828,1025.596
-0.94,3.0252,32.1396,1025.4827,20.67,3.2238,32.2714,1025.5701
-1.03,3.0273,32.1358,1025.4795,21.17,3.2804,32.2664,1025.5613
-1.03,3.0307,32.1329,1025.4769,21.6,3.3014,32.272,1025.5639
-1.05,3.0283,32.1329,1025.4771,21.95,3.3175,32.2764,1025.5659
-1.03,3.0265,32.1385,1025.4817,22.23,3.3291,32.2751,1025.5638
-1.06,3.0283,32.1333,1025.4774,22.47,3.3493,32.2887,1025.5728
-1.04,3.0273,32.1388,1025.4818,22.66,3.3635,32.2914,1025.5737
-1.03,3.0243,32.14,1025.4831,22.86,3.3753,32.2898,1025.5714
-1.04,3.0257,32.1382,1025.4815,23.06,3.3868,32.287,1025.5682
-1.03,3.0276,32.1358,1025.4794,23.24,3.3885,32.2898,1025.5702
-1.05,3.0284,32.1343,1025.4782,23.4,3.3892,32.2887,1025.5693
-0.95,3.0262,32.1399,1025.4829,23.54,3.3776,32.29,1025.5714
-0.56,3.0227,32.1453,1025.4874,23.68,3.3814,32.2954,1025.5753
0.08,3.0262,32.1377,1025.4811,23.75,3.3838,32.2905,1025.5712
0.9,3.0214,32.1425,1025.4853,23.77,3.3909,32.2898,1025.57
2.02,3.0071,32.1466,1025.4898,23.79,3.3935,32.289,1025.5691
3.31,3.0128,32.1459,1025.4888,23.81,3.3919,32.2917,1025.5715
4.77,2.9986,32.1473,1025.491,23.84,3.3907,32.2899,1025.5701
6.33,2.9445,32.1588,1025.5047,23.83,3.3904,32.2919,1025.5717
7.92,2.9279,32.1574,1025.5049,23.76,3.3901,32.2891,1025.5696
9.56,2.9167,32.1584,1025.5066,23.69,3.3849,32.2944,1025.5742
11.21,2.9202,32.1606,1025.5081,23.6,3.3867,32.2917,1025.5719
12.83,2.9318,32.157,1025.5043,23.53,3.3872,32.29,1025.5705
14.39,2.9433,32.1577,1025.5039,23.46,3.3706,32.2916,1025.5733
15.91,2.9427,32.1586,1025.5047,23.35,3.3811,32.2905,1025.5714
17.39,2.9361,32.1597,1025.5061,23.22,3.3875,32.2925,1025.5724
18.8,2.9196,32.1604,1025.508,23.12,3.3882,32.2946,1025.5741
20.14,3.2413,32.2238,1025.531,23.04,3.3848,32.2925,1025.5727
21.16,3.3523,32.2348,1025.5299,22.95,3.3806,32.2954,1025.5754
22.27,3.3886,32.2487,1025.5376,22.79,3.3878,32.2911,1025.5713
22.76,3.3886,32.2431,1025.5333,22.64,3.3588,32.2819,1025.5666
22.91,3.3943,32.2427,1025.5324,22.51,3.3503,32.2845,1025.5695
22.98,3.3942,32.246,1025.535,22.38,3.3411,32.2932,1025.5771
23.0,3.3975,32.2466,1025.5353,22.24,3.339,32.2818,1025.5683
23.01,3.3937,32.2532,1025.5408,22.03,3.3309,32.2821,1025.5692
22.98,3.3895,32.2587,1025.5455,21.81,3.3216,32.2836,1025.5713
22.98,3.3957,32.2519,1025.5396,21.61,3.3249,32.282,1025.5697
22.94,3.3926,32.2561,1025.5432,21.43,3.3111,32.2755,1025.5658
22.96,3.3888,32.2613,1025.5477,21.21,3.2985,32.2691,1025.5618
22.91,3.3833,32.268,1025.5535,20.96,3.278,32.2634,1025.5591
22.9,3.3841,32.2687,1025.5539,20.7,3.2711,32.2602,1025.5572
22.83,3.3839,32.27,1025.555,20.47,3.2425,32.2555,1025.5559
22.67,3.3851,32.2724,1025.5568,20.26,3.2337,32.2575,1025.5583
22.5,3.3907,32.2711,1025.5552,20.01,3.14,32.1726,1025.4991
22.2,3.3876,32.2788,1025.5616,19.73,3.0425,32.16,1025.4974
21.88,3.3847,32.285,1025.5668,19.46,2.9628,32.1718,1025.5134
21.47,3.3834,32.2894,1025.5704,19.23,2.9464,32.168,1025.5118
21.05,3.3798,32.2931,1025.5736,18.96,2.9396,32.1663,1025.511
20.6,3.3326,32.3092,1025.5906,18.63,2.9365,32.1669,1025.5118
20.02,3.3292,32.2929,1025.5779,18.27,2.9372,32.1676,1025.5123
19.41,3.2533,32.3086,1025.5971,17.96,2.9438,32.1671,1025.5113
18.66,2.9378,32.2981,1025.6157,17.68,2.9438,32.1673,1025.5114
17.89,2.925,32.2404,1025.5711,17.38,2.9486,32.1645,1025.5088
16.95,2.9366,32.2118,1025.5473,17.02,2.9509,32.1644,1025.5086
16.13,2.9437,32.1969,1025.535,16.65,2.9514,32.1633,1025.5076
15.22,2.9459,32.1869,1025.5269,16.31,2.9514,32.1611,1025.5059
14.04,2.9446,32.1789,1025.5206,15.99,2.9492,32.1606,1025.5057
12.72,2.9254,32.1733,1025.5178,15.66,2.9471,32.1577,1025.5036
11.35,2.9192,32.1681,1025.5141,15.29,2.9449,32.1593,1025.505
9.98,2.9191,32.1646,1025.5114,14.9,2.9446,32.157,1025.5032
8.56,2.9299,32.1593,1025.5063,14.52,2.934,32.1589,1025.5056
7.11,2.9208,32.1618,1025.509,14.18,2.936,32.1593,1025.5057
5.6,2.9568,32.1539,1025.4997,13.88,2.9319,32.1561,1025.5036
4.08,2.9593,32.1511,1025.4973,13.59,2.933,32.1564,1025.5037
2.53,3.0028,32.1415,1025.4861,13.29,2.9332,32.1574,1025.5045
0.94,3.0184,32.1386,1025.4824,12.97,2.934,32.1561,1025.5034
-0.5,3.0277,32.1303,1025.4751,12.65,2.9328,32.1554,1025.5029
-0.76,3.0184,32.1378,1025.4818,12.34,2.9318,32.1575,1025.5047
-0.82,3.0122,32.1413,1025.4851,12.06,2.9312,32.1559,1025.5035
-0.82,3.0138,32.1408,1025.4846,11.79,2.9293,32.154,1025.5021
-0.81,3.0123,32.1406,1025.4846,11.49,2.9309,32.1569,1025.5043
-0.87,3.0327,32.1432,1025.4849,11.16,2.9291,32.1552,1025.5031
-0.89,3.0327,32.1445,1025.4859,10.84,2.9345,32.1528,1025.5007
-0.88,3.0308,32.1451,1025.4866,10.52,2.9376,32.1523,1025.5001
-0.86,3.0341,32.1415,1025.4834,10.22,2.9382,32.1533,1025.5008
-0.87,3.0336,32.1429,1025.4846,9.95,2.9379,32.1579,1025.5045
-0.87,3.0343,32.1436,1025.4851,9.67,2.9412,32.1507,1025.4985
-0.86,3.0344,32.1446,1025.4858,9.37,2.9384,32.1544,1025.5017
-0.85,3.032,32.147,1025.4879,9.03,2.9334,32.1583,1025.5052
-0.87,3.0329,32.1472,1025.488,8.69,2.9456,32.1527,1025.4997
-0.85,3.0326,32.1441,1025.4856,8.37,2.9413,32.1528,1025.5002
-0.84,3.0324,32.1472,1025.4881,8.06,2.9383,32.151,1025.499
-0.85,3.0343,32.146,1025.487,7.77,2.9386,32.1509,1025.4989
-0.86,3.0354,32.1424,1025.484,7.48,2.9527,32.1503,1025.4972
-0.85,3.0344,32.1452,1025.4863,7.18,2.9555,32.1483,1025.4955
-0.86,3.0341,32.1461,1025.4871,6.85,2.9545,32.1481,1025.4953
-0.85,3.0349,32.145,1025.4862,6.52,2.9503,32.1511,1025.4981
-0.87,3.0331,32.1483,1025.4889,6.18,2.9476,32.1506,1025.4979
-0.86,3.036,32.1431,1025.4845,5.87,2.9485,32.1521,1025.4991
-0.86,3.0337,32.1442,1025.4856,5.57,2.9638,32.1481,1025.4946
-0.85,3.033,32.1458,1025.487,5.27,2.9743,32.1527,1025.4974
-0.86,3.0317,32.1479,1025.4887,4.95,2.9862,32.1555,1025.4985
-0.86,3.0295,32.1502,1025.4907,4.63,2.9846,32.1461,1025.4912
-0.87,3.0323,32.148,1025.4888,4.29,2.9954,32.1489,1025.4926
-0.85,3.0319,32.146,1025.4872,3.97,2.968,32.1446,1025.4915
-0.85,3.0286,32.1474,1025.4886,3.66,2.9659,32.1542,1025.4992
-0.86,3.0259,32.15,1025.4909,3.34,2.9921,32.153,1025.4961
-0.87,3.0248,32.1487,1025.4899,2.94,2.9954,32.1497,1025.4932
-0.84,3.0241,32.1505,1025.4914,2.42,3.0083,32.1452,1025.4885
-0.88,3.0244,32.1476,1025.4891,1.81,3.0011,32.1455,1025.4894
-0.87,3.0247,32.1475,1025.489,1.2,2.9954,32.1519,1025.495
-0.87,3.0243,32.1475,1025.489,0.63,3.0075,32.1486,1025.4913
-0.85,3.0256,32.1458,1025.4876,0.31,3.0075,32.148,1025.4908
-0.86,3.0266,32.1437,1025.4858,0.12,3.0062,32.1485,1025.4913
-0.86,3.0257,32.1471,1025.4886,-0.02,3.0074,32.1478,1025.4906
-0.85,3.0253,32.1481,1025.4894,-0.05,3.0084,32.1473,1025.4902
-0.86,3.0257,32.1467,1025.4883,-0.0,3.0112,32.1492,1025.4915
-0.84,3.0241,32.1479,1025.4894,-0.02,3.0148,32.147,1025.4895
-0.89,3.0254,32.1481,1025.4894,-0.03,3.0168,32.1477,1025.4898
-0.86,3.024,32.144,1025.4863,-0.01,3.017,32.1472,1025.4894
-0.86,3.0242,32.1456,1025.4876,0.01,3.0125,32.149,1025.4912
-0.87,3.0245,32.1477,1025.4891,-0.02,3.0066,32.1507,1025.4931
-0.86,3.0226,32.1489,1025.4903,-0.05,2.9962,32.1565,1025.4985
-0.86,3.0214,32.1464,1025.4884,-0.0,3.0098,32.1512,1025.4932
-0.85,3.0201,32.1513,1025.4924,-0.0,3.014,32.1489,1025.491
-0.86,3.0199,32.1499,1025.4913,-0.02,3.0164,32.1468,1025.4891
-0.88,3.0208,32.1433,1025.486,0.0,2.9962,32.1468,1025.4908
-0.88,3.0206,32.1449,1025.4873,0.03,2.9942,32.1471,1025.4912
-0.87,3.0209,32.1466,1025.4886,0.03,3.0038,32.151,1025.4935
-0.86,3.0226,32.1469,1025.4887,-0.02,3.0081,32.1422,1025.4862
-0.87,3.0208,32.1486,1025.4902,-0.06,3.0034,32.152,1025.4944
-0.87,3.0211,32.15,1025.4912,-0.05,2.9978,32.1505,1025.4937
-0.88,3.02,32.1481,1025.4899,-0.03,3.0005,32.1498,1025.4928
-0.86,3.02,32.1478,1025.4896,-0.02,3.01,32.1419,1025.4858
-0.86,3.0167,32.1514,1025.4928,-0.02,3.0012,32.1519,1025.4944
-0.87,3.0183,32.1483,1025.4901,0.01,2.9961,32.1474,1025.4913
-0.88,3.0175,32.1515,1025.4928,0.06,2.9956,32.1514,1025.4945
-0.88,3.0182,32.1445,1025.4871,0.13,2.9926,32.1502,1025.4938
-0.87,3.0189,29.902,1023.7087,0.18,2.9951,32.1494,1025.4929
-0.87,3.0163,24.094,1019.1046,0.29,2.993,32.1386,1025.4846
-0.87,3.0162,31.4285,1024.9194,0.47,2.9912,32.1569,1025.4992
-0.87,3.0168,31.2424,1024.7718,0.68,2.9778,32.1638,1025.5059
-0.87,3.0166,25.2765,1020.0418,0.88,3.0015,32.1445,1025.4886
-0.87,3.0175,27.8691,1022.097,1.14,2.9995,32.1527,1025.4952
-0.87,3.0176,24.1794,1019.1722,1.46,2.9998,32.1525,1025.495
-0.88,3.014,32.1561,1025.4967,1.85,3.0223,32.1473,1025.489
-0.87,3.0149,32.1544,1025.4953,2.25,3.0219,32.1484,1025.4899
-0.86,3.0177,32.1518,1025.493,2.59,3.0223,32.1478,1025.4894
-0.86,3.016,32.155,1025.4957,2.91,2.9965,32.1447,1025.4891
-0.86,3.0152,32.1568,1025.4972,3.25,2.9886,32.1683,1025.5085
-0.86,3.0163,32.1552,1025.4958,3.63,2.9654,32.1483,1025.4946
-0.85,3.0176,32.1557,1025.4961,4.04,2.979,32.1533,1025.4974
-0.86,3.0184,32.1539,1025.4946,4.47,2.9927,32.1457,1025.4903
-0.86,3.0179,32.1541,1025.4948,4.9,2.9801,32.1459,1025.4915
-0.88,3.0162,32.1534,1025.4944,5.33,2.9876,32.1437,1025.4891
-0.86,3.0188,32.1532,1025.494,5.76,2.9804,32.1378,1025.4851
-0.84,3.021,32.1505,1025.4917,6.22,2.96,32.1433,1025.4911
-0.86,3.022,32.1483,1025.4899,6.69,2.9428,32.1488,1025.4968
-0.85,3.0201,32.1516,1025.4926,7.17,2.9375,32.1432,1025.4929
-0.86,3.0188,32.153,1025.4938,7.62,2.9225,32.1529,1025.5018
-0.86,3.0204,32.151,1025.4921,8.03,2.9228,32.1538,1025.5025
-0.85,3.0228,32.1465,1025.4884,8.37,2.923,32.1511,1025.5004
-0.87,3.02,32.1498,1025.4912,8.66,2.9199,32.1544,1025.5032
-0.86,3.0199,32.1502,1025.4915,8.92,2.9211,32.1527,1025.5018
-0.87,3.019,32.1494,1025.491,9.16,2.9195,32.1521,1025.5014
-0.87,3.0189,32.1494,1025.491,9.41,2.9193,32.1504,1025.5001
-0.86,3.0198,32.1466,1025.4887,9.68,2.9194,32.1511,1025.5006
-0.86,3.0222,32.1479,1025.4895,9.96,2.9178,32.1539,1025.503
-0.86,3.0206,32.1484,1025.49,10.25,2.9195,32.1531,1025.5022
-0.86,3.0201,32.1492,1025.4908,10.55,2.9197,32.1529,1025.502
-0.88,3.0201,32.1479,1025.4897,10.84,2.9188,32.1523,1025.5016
-0.86,3.0204,32.1485,1025.4901,11.14,2.9176,32.1532,1025.5025
-0.85,3.0203,32.1439,1025.4865,11.43,2.9183,32.1515,1025.5011
-0.87,3.0198,32.1463,1025.4884,11.72,2.9196,32.1514,1025.5009
-0.85,3.0201,32.1457,1025.488,11.99,2.9182,32.1535,1025.5026
-0.85,3.0205,32.1434,1025.4861,12.27,2.922,32.1536,1025.5024
-0.85,3.0193,32.1453,1025.4877,12.55,2.9246,32.1528,1025.5015
-0.86,3.0183,32.1492,1025.4909,12.83,2.9223,32.1525,1025.5015
-0.85,3.0196,32.1467,1025.4888,13.1,2.9224,32.151,1025.5003
-0.88,3.019,32.1344,1025.4791,13.37,2.9238,32.1547,1025.5032
-0.85,3.0175,31.9848,1025.3606,13.65,2.9284,32.1581,1025.5055
-0.86,3.0193,31.9698,1025.3485,13.91,2.9332,32.1544,1025.5021
-0.86,3.0182,31.9788,1025.3557,14.18,2.9349,32.1554,1025.5027
-0.86,3.0189,31.9425,1025.3269,14.44,2.9354,32.1561,1025.5033
-0.85,3.0184,32.0875,1025.4419,14.72,2.9351,32.1556,1025.5029
-0.87,3.0189,32.1486,1025.4904,14.99,2.9353,32.1544,1025.502
-0.86,3.0187,32.1488,1025.4905,15.25,2.9356,32.1558,1025.503
-0.86,3.018,32.1496,1025.4913,15.52,2.9368,32.1552,1025.5025
-0.86,3.019,32.1465,1025.4886,15.78,2.9356,32.157,1025.504
-0.87,3.0201,32.1446,1025.4871,16.05,2.9332,32.1543,1025.502
-0.85,3.0204,32.1477,1025.4895,16.36,2.9293,32.157,1025.5045
-0.86,3.0211,32.1478,1025.4895,16.7,2.9296,32.1553,1025.5031
-0.85,3.0207,32.146,1025.4881,17.12,2.9285,32.1573,1025.5048
-0.85,3.0207,32.1465,1025.4885,17.61,2.9305,32.1565,1025.504
-0.84,3.0203,32.1452,1025.4875,18.16,2.9338,32.1574,1025.5045
-0.85,3.0193,32.1437,1025.4864,18.71,2.9357,32.1586,1025.5053
-0.85,3.0193,32.1451,1025.4875,19.26,2.9373,32.1605,1025.5066
-0.84,3.0194,32.1445,1025.487,19.75,2.9449,32.169,1025.5127
-0.85,3.0184,32.1468,1025.489,20.18,3.0248,32.2582,1025.5768
-0.85,3.0189,32.1475,1025.4895,20.55,3.2044,32.2828,1025.5809
-0.85,3.0207,32.1404,1025.4837,20.91,3.267,32.2595,1025.557
-0.86,3.0187,32.1444,1025.4871,21.26,3.2819,32.2635,1025.5589
-0.88,3.0197,32.1429,1025.4857,21.59,3.296,32.2657,1025.5594
-0.84,3.0189,32.1457,1025.488,21.92,3.3229,32.2803,1025.5686
-0.88,3.0196,32.1439,1025.4866,22.24,3.337,32.288,1025.5734
-0.86,3.0197,32.1461,1025.4883,22.55,3.3496,32.2794,1025.5655
-0.87,3.0156,32.1502,1025.4919,22.8,3.3511,32.2827,1025.568
-0.86,3.0162,32.1502,1025.4919,23.0,3.3767,32.2834,1025.5662
-0.86,3.0174,32.1501,1025.4917,23.15,3.3627,32.2878,1025.571
-0.83,3.0168,32.1488,1025.4907,23.3,3.3758,32.2865,1025.5688
-0.85,3.0193,32.1479,1025.4897,23.43,3.3776,32.2851,1025.5675
-0.87,3.0193,32.1473,1025.4893,23.56,3.3762,32.2887,1025.5705
-0.86,3.0177,32.1499,1025.4915,23.66,3.3803,32.2868,1025.5686
-0.86,3.0176,32.1487,1025.4905,23.75,3.386,32.2884,1025.5693
-0.85,3.019,32.1437,1025.4864,23.79,3.3873,32.2873,1025.5684
-0.85,3.019,32.1452,1025.4877,23.79,3.3906,32.2859,1025.567
-0.86,3.0193,32.146,1025.4883,23.77,3.3847,32.2906,1025.5712
-0.87,3.0206,32.1463,1025.4884,23.75,3.3829,32.291,1025.5717
-0.84,3.0209,32.145,1025.4874,23.74,3.382,32.2868,1025.5685
-0.85,3.0207,32.1463,1025.4884,23.73,3.379,32.2898,1025.5711
-0.83,3.0215,32.1454,1025.4876,23.66,3.3779,32.2899,1025.5713
-0.85,3.021,32.1442,1025.4867,23.56,3.3776,32.2908,1025.572
-0.85,3.0206,32.1424,1025.4853,23.41,3.3778,32.29,1025.5713
-0.84,3.0216,32.142,1025.4849,23.31,3.3788,32.2889,1025.5704
-0.85,3.0206,32.1453,1025.4876,23.21,3.3737,32.2874,1025.5697
-0.85,3.0212,32.1432,1025.4858,23.08,3.3729,32.2879,1025.5702
-0.86,3.0212,32.1457,1025.4879,22.92,3.3698,32.2877,1025.5703
-0.86,3.021,32.147,1025.4889,22.74,3.3677,32.292,1025.5738
-0.85,3.0214,32.1475,1025.4892,22.6,3.3707,32.291,1025.5728
-0.83,3.0217,32.1473,1025.4891,22.49,3.3534,32.2828,1025.5678
-0.85,3.022,32.1456,1025.4877,22.32,3.3445,32.2847,1025.5701
-0.85,3.022,32.1469,1025.4887,22.1,3.3391,32.2847,1025.5706
-0.84,3.0231,32.1445,1025.4868,21.9,3.3374,32.2837,1025.57
-0.83,3.0232,32.1467,1025.4885,21.73,3.3291,32.2806,1025.5683
-0.86,3.024,32.1467,1025.4884,21.53,3.3161,32.2739,1025.5641
-0.85,3.0249,32.1465,1025.4882,21.28,3.2904,32.2711,1025.5641
-0.86,3.0259,32.1448,1025.4867,21.01,3.2855,32.2659,1025.5604
-0.87,3.0257,32.1449,1025.4868,20.77,3.2709,32.2625,1025.559
-0.86,3.0254,32.1463,1025.488,20.53,3.2525,32.2555,1025.555
-0.85,3.0254,32.1438,1025.486,20.27,3.1591,32.1692,1025.4948
-0.85,3.0235,32.1472,1025.4888,19.96,2.9996,32.1603,1025.5012
-0.85,3.0238,32.1463,1025.4881,19.68,2.9435,32.1716,1025.5149
-0.85,3.0244,32.1452,1025.4872,19.43,2.9375,32.1711,1025.515
-0.84,3.0241,32.1468,1025.4885,19.19,2.9358,32.167,1025.5119
-0.85,3.0242,32.1442,1025.4864,18.89,2.935,32.1653,1025.5106
-0.85,3.026,32.1432,1025.4855,18.56,2.9317,32.1644,1025.5102
-0.86,3.0271,32.1425,1025.4848,18.22,2.9321,32.163,1025.509
-0.86,3.0263,32.1435,1025.4857,17.9,2.9344,32.1643,1025.5098
-0.84,3.0262,32.1448,1025.4868,17.58,2.9366,32.1644,1025.5098
-0.84,3.0266,32.1444,1025.4864,17.22,2.9418,32.1622,1025.5076
-0.86,3.026,32.1454,1025.4872,16.81,2.941,32.1593,1025.5054
-0.83,3.0247,32.1462,1025.488,16.4,2.9403,32.1627,1025.5081
-0.84,3.0256,32.1433,1025.4856,16.03,2.9417,32.1628,1025.5081
-0.84,3.0264,32.1446,1025.4866,15.67,2.9439,32.1589,1025.5048
-0.84,3.026,32.146,1025.4877,15.32,2.9428,32.1598,1025.5056
-0.83,3.0267,32.146,1025.4877,14.93,2.9432,32.1581,1025.5042
-0.85,3.0272,32.1462,1025.4877,14.55,2.9429,32.1576,1025.5039
-0.85,3.0264,32.146,1025.4876,14.2,2.9418,32.1588,1025.5049
-0.85,3.0266,32.146,1025.4877,13.9,2.9406,32.1552,1025.5021
-0.83,3.0266,32.1458,1025.4875,13.61,2.9335,32.1567,1025.5039
-0.84,3.0274,32.144,1025.486,13.28,2.9347,32.1554,1025.5028
-0.84,3.0284,32.1448,1025.4866,12.94,2.9396,32.1569,1025.5036
-0.83,3.0277,32.1455,1025.4872,12.62,2.9359,32.1591,1025.5056
-0.85,3.0268,32.1475,1025.4888,12.33,2.9391,32.1535,1025.5009
-0.85,3.0278,32.1454,1025.4871,12.05,2.9364,32.1548,1025.5021
-0.84,3.027,32.1444,1025.4863,11.75,2.9343,32.1575,1025.5045
-0.85,3.0278,32.1457,1025.4873,11.42,2.9398,32.1533,1025.5007
-0.86,3.0279,32.1453,1025.487,11.08,2.9291,32.1567,1025.5043
-0.86,3.0288,32.1434,1025.4854,10.77,2.9334,32.1592,1025.5059
-0.85,3.0293,32.1444,1025.4862,10.5,2.938,32.1559,1025.5029
-0.85,3.0301,32.1427,1025.4847,10.19,2.9342,32.1528,1025.5008
-0.88,3.0293,32.144,1025.4858,9.86,2.9264,32.1541,1025.5024
-0.85,3.0302,32.1429,1025.4849,9.52,2.9257,32.1546,1025.5029
-0.84,3.0304,32.143,1025.4849,9.22,2.9255,32.1542,1025.5026
-0.85,3.0293,32.1442,1025.486,8.94,2.9276,32.1551,1025.5031
-0.83,3.0301,32.1445,1025.4861,8.66,2.9306,32.1554,1025.5031
-0.86,3.0315,32.1426,1025.4845,8.33,2.9361,32.1567,1025.5037
-0.84,3.032,32.1432,1025.485,7.99,2.9459,32.1679,1025.5117
-0.83,3.0309,32.1422,1025.4843,7.69,2.9553,32.1519,1025.4983
-0.84,3.0319,32.1415,1025.4836,7.4,2.9534,32.1483,1025.4956
-0.84,3.031,32.1419,1025.484,7.09,2.9503,32.1501,1025.4973
-0.83,3.0309,32.1439,1025.4856,6.75,2.9568,32.1535,1025.4994
-0.86,3.0313,32.1428,1025.4847,6.39,2.955,32.1582,1025.5033
-0.84,3.0312,32.1439,1025.4856,6.08,2.9582,32.1532,1025.4991
-0.85,3.0307,32.1432,1025.485,5.8,2.9695,32.1525,1025.4976
-0.86,3.0301,32.143,1025.485,5.49,2.9756,32.1513,1025.4961
-0.86,3.0302,32.1452,1025.4867,5.14,2.9732,32.1494,1025.4948
-0.85,3.0306,32.1439,1025.4856,4.79,2.9771,32.1474,1025.4929
-0.85,3.0323,32.1416,1025.4836,4.49,2.9725,32.1497,1025.4951
-0.84,3.0308,32.1432,1025.485,4.2,2.9679,32.1502,1025.4959
-0.84,3.0326,32.1431,1025.4848,3.87,2.9658,32.1526,1025.498
-0.83,3.0335,32.1433,1025.4849,3.5,2.9991,32.154,1025.4963
-0.85,3.035,32.1413,1025.4832,3.15,3.006,32.1498,1025.4924
-0.84,3.0329,32.1451,1025.4864,2.89,3.0082,32.1539,1025.4955
-0.83,3.0327,32.1452,1025.4865,2.62,3.02,32.1475,1025.4894
-0.83,3.0307,32.1458,1025.4871,2.35,3.0178,32.1487,1025.4906
-0.84,3.0325,32.1426,1025.4844,2.09,3.0136,32.1511,1025.4928
-0.82,3.0324,32.1428,1025.4846,1.92,3.0125,32.143,1025.4864
-0.82,3.0295,32.1471,1025.4883,1.82,3.0109,32.1512,1025.4931
-0.84,3.0301,32.1458,1025.4872,1.66,3.0215,32.1492,1025.4906
-0.82,3.0297,32.1447,1025.4864,-0.04,3.0346,32.1522,1025.4919
-0.83,3.0329,32.1425,1025.4844,-0.04,3.0274,32.1487,1025.4897
-0.85,3.0323,32.1411,1025.4833,0.06,3.0263,32.15,1025.4908
-0.84,3.0294,32.1468,1025.488,-0.01,3.026,32.1502,1025.491
-0.8,3.0305,32.1436,1025.4854,-0.06,3.0277,32.1491,1025.49
-0.84,3.0315,32.1444,1025.486,-0.03,3.0273,32.15,1025.4908
-0.83,3.0333,32.141,1025.4831,0.01,3.0272,32.1497,1025.4905
-0.82,3.0315,32.1448,1025.4863,0.09,3.0268,32.1497,1025.4906
-0.82,3.0311,32.1455,1025.4869,0.05,3.0264,32.1495,1025.4904
-0.82,3.0308,32.1433,1025.4851,0.0,3.0276,32.1492,1025.4901
-0.83,3.031,32.1444,1025.486,0.0,3.0272,32.1496,1025.4904
-0.83,3.0312,32.1462,1025.4874,0.01,3.0271,32.149,1025.4899
-0.82,3.0329,32.1454,1025.4867,0.01,3.026,32.1492,1025.4902
-0.84,3.0333,32.1446,1025.4859,-0.02,3.0264,32.1494,1025.4904
-0.83,3.0335,32.1454,1025.4866,-0.02,3.0281,32.1502,1025.4908
-0.82,3.0351,32.144,1025.4853,0.01,3.0271,32.149,1025.4899
-0.82,3.0348,32.1441,1025.4855,-0.03,3.0279,32.1505,1025.4911
-0.85,3.0352,32.1422,1025.4839,-0.03,3.0278,32.1501,1025.4908
-0.84,3.033,32.1455,1025.4867,-0.01,3.0279,32.1505,1025.4911
-0.83,3.0315,32.1454,1025.4867,0.07,3.0307,32.1506,1025.4909
-0.81,3.0327,32.1467,1025.4877,0.13,3.0302,32.1499,1025.4905
