,sentinel_depth,sentinel_temperature,sentinel_salinity,sentinel_density,slocum_depth,slocum_temperature,slocum_salinity,slocum_density
183,-1.0199999809265137,3.0297000408172607,31.91124422620766,1025.301195116517,9.610000252723694,2.9507999420166016,32.15114299142617,1025.4980688394212
184,-1.0000000149011612,3.031599998474121,31.90219016890817,1025.2938557573605,10.110000371932983,2.9293999671936035,32.15437664736337,1025.5024142612224
185,-1.0000000149011612,3.027600049972534,31.912585728995143,1025.3024344985881,10.62000036239624,2.9286999702453613,32.157487625514406,1025.50494067145
186,-1.0000000149011612,3.0306999683380127,31.900049758821254,1025.292233438584,11.109999418258667,2.9321999549865723,32.15482272452511,1025.502535603249
187,-1.0199999809265137,3.040800094604492,31.88944958807266,1025.2829825895471,11.56000018119812,2.9279000759124756,32.15425704226289,1025.502443910367
188,-0.989999994635582,3.032599925994873,31.898405372769233,1025.2907705746607,11.990000009536743,2.9270999431610107,32.15397931808486,1025.502289988154
189,-1.0199999809265137,3.0541000366210938,31.87858899315485,1025.273256637082,12.410000562667847,2.927500009536743,32.15420815172983,1025.5024383350806
190,-1.0199999809265137,3.0390000343322754,31.893780269510117,1025.2865675801374,12.829999923706055,2.927299976348877,32.15759846150956,1025.5051448623549
191,-1.0199999809265137,3.032399892807007,31.902744886583253,1025.29422884977,13.229999542236328,2.943000078201294,32.158366969146826,1025.5044494712072
192,-1.0100000351667404,3.0436999797821045,31.88851372958376,1025.2819978386754,13.580000400543213,2.94350004196167,32.152689704929564,1025.4999037137115
193,-1.0100000351667404,3.0357000827789307,31.898741337404683,1025.290777914581,13.880000114440918,2.9440999031066895,32.15509822849991,1025.5017646282438
194,-1.0400000214576721,3.049099922180176,31.881850870456674,1025.2762620617934,14.179999828338623,2.936500072479248,32.15620847149569,1025.5032776599096
195,-1.0100000351667404,3.0309998989105225,31.902789980109095,1025.294381595543,14.509999752044678,2.942699909210205,32.15689698971852,1025.503308217994
196,-1.0199999809265137,3.031100034713745,31.905731042651155,1025.296705725416,14.850000143051147,2.941800117492676,32.15481615585246,1025.5017322199292
197,-1.0199999809265137,3.0416998863220215,31.895109605466462,1025.2873959896485,15.210000276565552,2.940000057220459,32.153746783251485,1025.5010335524867
198,-1.0199999809265137,3.032399892807007,31.901043745726003,1025.2928797168518,15.570000410079956,2.942500114440918,32.163718375099926,1025.5087367196156
199,-1.030000001192093,3.030600070953369,31.90161984770862,1025.2934869910525,15.93000054359436,2.952899932861328,32.15848598528849,1025.5037193477556
200,-1.0400000214576721,3.03410005569458,31.89900846665182,1025.2911235088247,16.25,2.952899932861328,32.15819522612912,1025.5034886776373
201,-1.030000001192093,3.0434999465942383,31.891148781950033,1025.2841042786665,16.56000018119812,2.955399990081787,32.16076376362546,1025.5053179580414
202,-1.0499999672174454,3.0439999103546143,31.888845196727956,1025.2822356106215,16.929999589920044,2.9542999267578125,32.159721387194665,1025.5045827309705
203,-1.0199999809265137,3.0601999759674072,31.87570415775192,1025.2704577991428,17.389999628067017,2.9546000957489014,32.1601534807722,1025.504900498714
204,-1.0499999672174454,3.039599895477295,31.89271611888159,1025.2856734877118,17.91000008583069,2.95169997215271,32.159491074764524,1025.5046167347468
205,-1.0400000214576721,3.03439998626709,31.898711365905307,1025.2908628191817,18.43000054359436,2.9474000930786133,32.15791800452302,1025.5037269635166
206,-1.0400000214576721,3.0436999797821045,31.890105721466465,1025.2832603523082,18.919999599456787,2.9388999938964844,32.15995087356084,1025.5060472413013
207,-1.030000001192093,3.0369999408721924,31.8996483595491,1025.2913885635928,19.37000036239624,2.94350004196167,32.164485517785955,1025.509262107782
208,-1.0499999672174454,3.0422000885009766,31.895720452633007,1025.287838570195,19.769999980926514,2.955399990081787,32.196922992339864,1025.534004219767
209,-1.030000001192093,3.0362000465393066,31.903596745072065,1025.294586765781,20.150001049041748,3.127500057220459,32.27542103584097,1025.581685202627
